r,T0,alpha0
21.825000000000003,0.012551563826189195,96.64445608986185
21.875000000000004,0.012490530923548336,97.099232089047
21.925000000000004,0.012430823240502854,97.546439157034
21.975,0.012372415542726022,97.98603710628619
22.025000000000002,0.012315282988075903,98.41799033944856
22.075000000000003,0.012259401122610715,98.84226779876835
22.125000000000004,0.012204745876593738,99.25884291028267
22.175000000000004,0.012151293560489473,99.66769352301012
22.225,0.01209902086095245,100.06880184339258
22.275000000000002,0.012047904836810269,100.46215436523562
22.325000000000003,0.011997922915042314,100.84774179540155
22.375000000000004,0.01194905288675551,101.22555897551214
22.425000000000004,0.011901272903158594,101.59560479991941
22.475,0.011854561471536228,101.9578821302045
22.525000000000002,0.011808897451224229,102.31239770646565
22.575000000000003,0.011764260049587314,102.65916205565424
22.625000000000004,0.01172062881800053,102.9981893972181
22.675000000000004,0.011677983647835625,103.32949754630845
22.725,0.011636304766453573,103.65310781480368
22.775000000000002,0.011595572733204386,103.96904491040084
22.825000000000003,0.011555768435435383,104.27733683401982
22.875000000000004,0.011516873084508978,104.57801477576233
22.925000000000004,0.011478868211831077,104.87111300966083
22.975,0.011441735664891114,105.15666878744821
23.025000000000002,0.011405457603314764,105.43472223157099
23.075000000000003,0.011370016494930264,105.705316227664
23.125000000000004,0.011335395111849313,105.96849631669632
23.175000000000004,0.011301576526563502,106.22431058699037
23.225,0.0112685441080571,106.47280956631009
23.275000000000002,0.011236281517937095,106.7140461142045
23.325000000000003,0.01120477270658136,106.9480753147854
23.375000000000004,0.011174001909305654,107.17495437011002
23.425000000000004,0.01114395364255032,107.39474249433104
23.475,0.01111461270008741,107.60750080876653
23.525000000000002,0.011085964149248917,107.81329223803613
23.575000000000003,0.011057993327176873,108.01218140739925
23.625000000000004,0.011030685837095945,108.20423454142325
23.675000000000004,0.011004027544609182,108.38951936410142
23.725,0.010978004574017524,108.56810500053182
23.775000000000002,0.010952603304663695,108.7400618802589
23.825000000000003,0.010927810367301016,108.90546164237378
23.875000000000004,0.010903612640487696,109.06437704245816
23.925000000000004,0.010879997247007136,109.21688186145158
23.975,0.010856951550314716,109.3630508165124
24.025000000000002,0.010834463151011555,109.50295947393573
24.075000000000003,0.010812519883345717,109.63668416418444
24.125000000000004,0.010791109811741246,109.76430189908251
24.175000000000004,0.010770221227355459,109.88589029121255
24.225,0.010749842644664923,110.00152747555292
24.275000000000002,0.010729962798080393,110.11129203338415
24.325000000000003,0.010710570638591151,110.21526291848724
24.375000000000004,0.010691655330438999,110.31351938565167
